Cacio,['Italian'],Sacramento,95831,38.481501,-121.517728,4.5,127,$$,EBY-FJmVcf88x9ZpVKC9HA
Foodie Spot,['Chinese'],Sacramento,95831,38.49424517,-121.52121067,3.5,18,NAN,FPn3kHw1E1rLHQTiRf7gbg
Ramen House Tenjin,['Ramen'],Sacramento,95831,38.4856807351289,-121.534672500383,4.5,150,$$,d6f156R6VgcK0qkYYnQbVg
A TASTE ABOVE,"['Coffee & Tea', 'Burgers', 'Asian Fusion']",Sacramento,95831,38.4860428101716,-121.53409861483401,4.0,142,$,toqGpTJGTIx1Q2m263STKw
Beijing Garden,['Chinese'],Sacramento,95831,38.48566167,-121.53415667,4.0,22,NAN,5Zjtc3OFpoqYSE65Tafzmg
Hop Junction,"['Pubs', 'Indian']",Sacramento,95831,38.481481,-121.517847,4.5,67,$$,tHbuVRrrJt6FV28onn2QRg
Pho Bac Hoa Viet,"['Vietnamese', 'Chinese', 'Salad']",Sacramento,95831,38.4807244475016,-121.51808873273998,4.0,352,$$,apUhlUKPUdSFkv5wpqKOAw
Sai Varee,['Thai'],Sacramento,95831,38.485809596170895,-121.53378027495,4.0,293,$$,Ntz67iHOIQzUqMK0EIAP_Q
Burgerim,['Burgers'],Sacramento,95831,38.4862,-121.53351200000002,3.0,70,$$,GkS9Bu0YIJiwPwxJQecgXg
L&L Hawaiian Barbecue,"['Hawaiian', 'Fast Food', 'Barbeque']",Sacramento,95831,38.4953352,-121.5210737,3.5,187,$,Zv-4knA0xpHZ3Uic9wx6wQ
Vientos Mexican Cocina,['Mexican'],Sacramento,95831,38.4815508466988,-121.517452316877,3.5,244,$$,flxvdKxrJFyEcvMbO3sr1g
Fire Wings - Delta Shores,"['Chicken Wings', 'Fast Food', 'Salad']",Sacramento,95832,38.464249200000005,-121.49146509999999,3.5,145,$$,icOF_2RMwFOjqLpe61lKIA
Wingstop,['Chicken Wings'],Sacramento,95831,38.495333,-121.52105870000001,2.5,179,$$,YpIOj3pUMop-PyWHLHsbgg
Freeport Wine Country Inn,"['Wine Bars', 'Bed & Breakfast', 'American (Traditional)']",Sacramento,95832,38.4589818953024,-121.500989244402,4.5,65,$$,M12sDWNd7_GANVDQc7M09w
Nugget Markets,"['Grocery', 'Fruits & Veggies', 'Sandwiches']",Sacramento,95831,38.494659999999996,-121.52123999999999,4.5,263,$$,581jupcYZkwWK64ZZ5GojQ
Shari's Cafe & Pies,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",Sacramento,95831,38.495290999999995,-121.522424,3.0,368,$$,VcMZNY4l2XRVcyPeUnT8CQ
Koshi Ramen Bar,['Ramen'],Sacramento,95832,38.464842,-121.49332700000001,3.5,54,$$,Ofrx1rf5e5kDstTYi9Te9w
Jimboy's Tacos,['Mexican'],Sacramento,95831,38.495019899999996,-121.52333,3.0,118,$,tDj4uNn1QHALjwK7DdVnfA
Mountain Mike's Pizza,['Pizza'],Sacramento,95831,38.486492,-121.534949,3.5,130,$$,pWtPDnAEC0kcukbD10MN_w
The Habit Burger Grill,['Burgers'],Sacramento,95832,38.4651570813464,-121.492828902321,3.5,86,$,geCkPymqMKWAXhzvb8QP8w
Caffe Latte,"['Coffee & Tea', 'Breakfast & Brunch']",Sacramento,95831,38.4804726477852,-121.517691119476,3.5,172,$,JkOEL1rkZU9J80L-zwuSUw
Hokee Poke,"['Poke', 'Sushi Bars', 'Asian Fusion']",Sacramento,95832,38.465075,-121.49351899999999,4.0,128,$$,_Na6N4oU_5afc-JqO5TeBA
Noodles & Company,"['Noodles', 'Salad', 'Pasta Shops']",Sacramento,95823,38.4646609,-121.49247759999999,3.0,75,$,iJx5YXaM6JK6HMRefLIjeQ
In-N-Out Burger,"['Fast Food', 'Burgers']",Sacramento,95832,38.462775,-121.491755,4.5,118,$,Xn1myBiUwhOhs4IQEmq_ng
Pieology Pizzeria,"['Pizza', 'Vegan', 'Gluten-Free']",Sacramento,95832,38.464799,-121.493118,3.0,172,$$,Bp0mUCVO0eMKOJpaeR6_4A
Fruit Cart Guy,"['Fruits & Veggies', 'Food Stands']",Sacramento,95831,38.49647,-121.50706000000001,5.0,5,NAN,hvniXAxA5l3CO1jWLZ_yXg
Mi Pueblo Mexican Grill,"['Mexican', 'Salad', 'Breakfast & Brunch']",Sacramento,95832,38.46071,-121.50231000000001,4.0,129,$$,uI2DsobNkysyxBCvG773fw
The Sandwich spot,['Sandwiches'],Sacramento,95832,38.45977,-121.48983999999999,4.5,36,$$,-p3jQ6J2G9-CaWbLq4f04w
Chick-fil-A,['Fast Food'],Sacramento,95832,38.4662279018295,-121.492269922535,3.5,102,$,YXGHxgoi73vqgMRjpIGdvg
Burger King,"['Fast Food', 'Burgers']",Sacramento,95831,38.494659423828104,-121.52335357666,2.0,90,$,QLsfJpc5c_BdWNv0IbCXog
Round Table Pizza,"['Pizza', 'Buffets']",Sacramento,95831,38.496502881047,-121.509507121149,2.5,95,$$,n00uT36loU8XyuIpoD6eHw
Holiday Villa,['Chinese'],Sacramento,95831,38.49742,-121.50976999999999,2.5,91,$$,ImULog1HwNgjh3oLOqb_WA
Freeport Bar & Grill,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']",Sacramento,95832,38.4578668572926,-121.500901868589,3.5,237,$$,AnnOAjWB3xxw9jR0ZArxOg
CarlÃ¢ÂÂs Jr.,"['Fast Food', 'Burgers']",Sacramento,95831,38.4960320190105,-121.50877892970699,1.5,20,$,yBs1xhtTSjX20swoT4FPyA
Panda Express,"['Chinese', 'Fast Food']",Sacramento,95832,38.463136,-121.492611596096,2.0,46,NAN,MGdTYTP1ZjReH-St9IDZ1g
Pizza Guys,['Pizza'],Sacramento,95831,38.4805917656302,-121.517748981714,3.5,96,$$,_QDEOq8tWYzflBgDhgy_UQ
Chipotle Mexican Grill,"['Fast Food', 'Mexican']",Sacramento,95832,38.465125082289,-121.492281941562,2.5,56,$$,voJoqF4ShutsITwy4CwCsg
Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",Sacramento,95831,38.4919060963467,-121.520320053907,3.0,62,$,8yUd4DpQyV9Rcrh4nu5Hig
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",Sacramento,95831,38.480803,-121.507046,2.0,138,$,cy3ty9Q3HTlbAK9CXo0xWg
KFC,"['Chicken Wings', 'Fast Food', 'Chicken Shop']",Sacramento,95832,38.4814,-121.501,2.0,29,$,bHug0TFY_jf680kY4C87QA
IHOP,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",Sacramento,95832,38.48165,-121.50453999999999,3.0,95,$$,ESniKTVmGp52dw1fokY4rw
Panera Bread,"['Sandwiches', 'Salad', 'Soup']",Sacramento,95832,38.464909999999996,-121.49156200000002,2.5,94,$$,eurfaXKp3hdB0HW_Cji53Q
Wendy's,"['Fast Food', 'Burgers']",Sacramento,95832,38.4815846655867,-121.50249941770599,2.0,92,$,Fe5tfMErVcQGTP0e1yaFuA
Jersey Mike's Subs,"['Fast Food', 'Delis', 'Sandwiches']",Sacramento,95832,38.4651135989063,-121.492338432645,3.0,84,$$,gQchsWyOOz8guhru7FTibg
El Pollo Loco,"['Fast Food', 'Mexican']",Sacramento,95832,38.4610820731243,-121.491896334425,2.0,127,$,Z3caHENEa_UALf5NCX6VWA
Papa Murphy's,['Pizza'],Sacramento,95831,38.48597,-121.53464,3.5,35,$$,b6xXnJo6ObRQKm-Tz_RlBA
Subway,"['Sandwiches', 'Fast Food']",Sacramento,95831,38.481208858291,-121.517110577057,3.0,43,$,5HjatTSggaPVOe-VVhZOOQ
Subway,"['Fast Food', 'Sandwiches']",Sacramento,95831,38.4953346,-121.5210696,2.5,31,$,KqCIDtiZtz_D_Hae_mrImQ
Auntie Anne's,"['Pretzels', 'Bakeries', 'Fast Food']",Sacramento,95832,38.45977,-121.48983999999999,2.5,2,NAN,AJloxSWGiVj-9b1EdXJDpw
TogoÃ¢ÂÂs Sandwiches,"['Sandwiches', 'Delis', 'Fast Food']",Sacramento,95832,38.481464457912395,-121.50358019459499,2.5,35,$,2wSmxo4qVS7SsadLRsYkLQ
Bartley Cavanaugh Golf Course,"['Golf', 'American (New)', 'Venues & Event Spaces']",Sacramento,95832,38.457009899999996,-121.49936000000001,3.5,44,$$,oDioPythRGlv-gLByMn9VQ
Cafe At Bartley Cavanaugh,['Cafes'],Sacramento,95822,38.457008,-121.49935900000001,2.0,3,$$$,gEENAyAkSaqV42A7f-UAYA
Subway,"['Sandwiches', 'Fast Food']",Sacramento,95832,38.45977,-121.48983999999999,2.5,8,$,njfLBzaJjnHGVnX9hCALLA
Russian House #1,"['Russian', 'Coffee & Tea']",Jenner,95450,38.4369154,-123.1047199,4.0,100,$$,dNs8avStJ12r3wwWBpctGg
Cape Fear Cafe,"['Breakfast & Brunch', 'Southern', 'American (Traditional)']",Duncans Mills,95430,38.453969,-123.054308,4.0,255,$$,P9NLPwK-GyO_wGNxhEFpFg
The Blue Heron Restaurant,"['American (New)', 'Pubs', 'Music Venues']",Duncans Mills,95430,38.453009185031,-123.05259166264,3.5,103,$$,CGCChErMNvnYUaVDaTB3Xg
Gold Coast Coffee & Bakery,"['Bakeries', 'Coffee & Tea', 'Pizza']",Duncans Mills,95430,38.4529061615467,-123.053294196725,4.5,131,$$,fg6BjYZpsH2hAlCOsDAlyQ
Underwood Bar and Bistro,"['Lounges', 'Mediterranean', 'Tapas/Small Plates']",Graton,95444,38.436279,-122.86869399999999,4.0,370,$$,1aUwbpY1wVSOLX4q5oAjuw
Willow Wood Market Cafe,"['Breakfast & Brunch', 'Cafes']",Graton,95444,38.436888,-122.86898000000001,4.0,383,$$,ThAVK_8Csdj91y8_70na1A
Mexico Lindo Restaurant,['Mexican'],Graton,95444,38.43663,-122.86905,4.0,45,$$,XPLKTcF6OMvUu6zMAtaPBw
Pascaline Patisserie and Cafe,"['Cafes', 'Breakfast & Brunch', 'Patisserie/Cake Shop']",Sebastopol,95472,38.451961,-122.868366,4.5,122,$$,wb76UHRjqJaYp941wiWxug
Bill's Market,['Delis'],Sebastopol,95472,38.4378318786621,-122.85734558105499,4.5,10,NAN,Oce3Ak7ZBuZ1olTPwmYLKg
Mom's Apple Pie,"['Bakeries', 'Delis']",Sebastopol,95472,38.451825,-122.86830400000001,3.5,160,$,thAJ_VznJV3jDN436iBsDA
El Coronel Taco Truck,"['Mexican', 'Food Trucks']",Sebastopol,95472,38.425771294735206,-122.84878427672301,3.0,2,NAN,UK90J2MehJyohh4yjtDs1g
Beaudry's Road House,['American (New)'],Sebastopol,95472,38.452186600000005,-122.86840819999999,1.0,2,$$,W94VM56TfJGbyJkOgkMFlw
Walter Hansel Wine & Bistro,"['French', 'Wine Bars']",Santa Rosa,95401,38.452749,-122.806448,4.5,169,$$$,C3OlLHcVXwQgFbw8mhYRQg
Streetside Asian Grill,"['Food Trucks', 'Asian Fusion']",Santa Rosa,95401,38.449290000000005,-122.73392,5.0,12,NAN,1ur6aTGBl1KXhxUPn5KxLg
Amy's Place,['Chinese'],Santa Rosa,95401,38.45215,-122.7714,3.5,22,NAN,eQppfmuv4yMMe4egbc5Ssw
Tan's Donuts,"['Donuts', 'Vietnamese']",Santa Rosa,95403,38.4520404275629,-122.771504470958,4.0,32,$,VfGnMo86Cp3mTgGgOac30g
Pizza Gourmet,['Pizza'],Santa Rosa,95403,38.45485246054729,-122.771180269312,3.5,97,$$,QDUDSaacH4vFtQIwtVx6KA
The BBQ Spot Catering,"['Caterers', 'Barbeque']",Santa Rosa,95401,38.449291229248,-122.733917236328,5.0,12,NAN,kMlrAZWTWitAsnlILIUBDg
Thai Pot,['Thai'],Santa Rosa,95401,38.437814,-122.76997800000001,3.0,87,$$,2mzbw6DKmbAcRZrIEgumcA
Village Cafe,"['Breakfast & Brunch', 'Burgers', 'American (Traditional)']",Santa Rosa,95401,38.452664899999995,-122.77213200000001,3.0,29,$,baVlPtt4BCPOJc_UZaE-VQ
Adobo Taqueria,['Mexican'],Santa Rosa,95401,38.45215,-122.7714,4.0,41,$,vVRA4CI2BWTjC4QX9xbGNg
Louie's Fine Foods,"['Breakfast & Brunch', 'Diners']",Santa Rosa,95401,38.4372299561315,-122.769911049346,3.5,55,$$,jqmxAJ_dUHinkLsGYdIeBA
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",Santa Rosa,95401,38.452928317996104,-122.77052365243401,2.0,31,$,1xPLLD57d_CtmLLETzeQEg
IHOP,"['Breakfast & Brunch', 'American (Traditional)', 'Burgers']",Santa Rosa,95403,38.45337,-122.7700722,3.0,49,$$,75D0uNlln0Ibqr23LIHO7A
Little Caesars Pizza,['Pizza'],Santa Rosa,95401,38.452631,-122.771276,3.5,12,$,DiillkIqLhzWsJ6IATo-Qw
Taco Bell,"['Mexican', 'Tex-Mex', 'Fast Food']",Santa Rosa,95403,38.454584999999994,-122.769346,2.5,26,$,FBBnyijReNdXxbJSlCBVTQ
Subway,"['Sandwiches', 'Fast Food']",Santa Rosa,95403,38.453666600000005,-122.76984640000002,2.5,15,$,c1To9Ct9Lmzmk302vBiIJA
Stop N'save,"['Grocery', 'Beer, Wine & Spirits', 'Delis']",Santa Rosa,95407,38.42019929999999,-122.7687751,3.5,7,$$$,kiQo-_xvORHulr3K4aYLsw
Burger King,"['Burgers', 'Fast Food']",Santa Rosa,95401,38.45218,-122.7707,2.5,10,$,zc6NkUYrCJ8JP4pwYCqwJQ
Kamura Sushi,"['Japanese', 'Sushi Bars']",Santa Rosa,95407,38.425227,-122.759856,4.5,2,NAN,v8L-zNoTRaOXRXazuscznQ
LoCoco's Cucina Rustica,['Italian'],Santa Rosa,95401,38.437865,-122.720206,4.0,763,$$,IdVW8QwdPWn2rCse8zayjw
Freaking Tacos,['Mexican'],Santa Rosa,95401,38.433479999999996,-122.72775,4.5,82,NAN,dFQcuPbrpAZDcCY6fCzlJQ
The Pullman Kitchen,['American (New)'],Santa Rosa,95401,38.438884397748396,-122.71986484527599,4.0,398,$$,_ZleDv1CjkMotPFOIErquA
Jackson's Bar and Oven,"['Comfort Food', 'Bars']",Santa Rosa,95401,38.4377604,-122.720293,4.0,700,$$,EKP0jLnl5JEVtXOtx6oKpQ
Sonoma Crust Bakery,"['Bakeries', 'Desserts', 'Waffles']",Santa Rosa,95401,38.443869899999996,-122.73008,4.5,169,$$,E0tYm60NmlZQFF38xwmhuQ
SazÃÂ³n,['Peruvian'],Santa Rosa,95407,38.4289954,-122.7326817,4.5,847,$$,k2lbvtlAIiO_GWpCJSsjow
Cibo Rustico Pizzeria,"['Pizza', 'Wine Bars', 'Italian']",Santa Rosa,95401,38.4490106,-122.72667129999999,4.5,233,$$,oHV8Hw2GIflfYQG0dlp22g
Russian River Brewing,"['Pizza', 'Brewpubs']",Santa Rosa,95404,38.4418,-122.71163999999999,4.0,2939,$$,vvFI4RMZD8ghnzaVu0zmeg
Los Arcos,"['Mexican', 'American (Traditional)']",Santa Rosa,95401,38.451249,-122.75238,4.5,441,$$,zqGfIU1RSNNW6_Oh4EonMw
Taqueria Molcajetes,['Mexican'],Santa Rosa,95401,38.446269248319204,-122.740728668869,4.0,193,$$,Xg48wGyc1ExYXND-byOAcg
Bollywood Bar & Clay Oven,['Indian'],Santa Rosa,95401,38.440298299999995,-122.71472250000001,4.5,191,$$,eYWECDw7pI0ePEIp4MyF-Q
Stark's,"['Steakhouses', 'Bars', 'Seafood']",Santa Rosa,95401,38.438829999999996,-122.72322,4.0,1129,$$$,aPd17Mla-uUGANUWEsJbfA
Santa Rosa Seafood Raw Bar and Grill,"['Seafood', 'Live/Raw Food', 'Fish & Chips']",Santa Rosa,95404,38.429095000000004,-122.7116143,4.5,341,$$,GGM_Rhw672wAQy-cQ-VqdQ
Third Street AleWorks BrewPub,"['Breweries', 'American (Traditional)']",Santa Rosa,95404,38.4398307800293,-122.71247863769501,3.5,620,$$,vHaFYLNaV2NYcqo-uH1stA
The Spinster Sisters,"['American (New)', 'Breakfast & Brunch', 'Wine Bars']",Santa Rosa,95401,38.4329167,-122.71503700000001,4.0,922,$$,uKvFpP13wi8f18jdN5jR1A
Mercato Pasta & Produce,"['Pasta Shops', 'Italian', 'Imported Food']",Santa Rosa,95404,38.43998,-122.71215,4.0,84,$$,RcRnUd6ozZYQlWEQXyUwaQ
The Naked Pig,"['Breakfast & Brunch', 'Waffles', 'Salad']",Santa Rosa,95404,38.443726,-122.71624150000001,4.0,842,$$,UnTOqANEqgdEKTcG1wdVWw
Best of Burma 2,"['Burmese', 'Asian Fusion']",Santa Rosa,95401,38.4421952896008,-122.716760504487,4.5,362,$$,GxlBRCd5LvNkoOel6SUZHw
Franchettis',"['Pizza', 'Breakfast & Brunch', 'Sandwiches']",Santa Rosa,95401,38.4472706,-122.7316967,4.0,281,$$,6FA9uhx9OmGxihI435XlNg
Gerard's Paella,"['Tapas Bars', 'Tapas/Small Plates', 'Spanish']",Santa Rosa,95404,38.44148,-122.71236999999999,4.0,170,$$,fXJPWINCATa4Y3GBozPJWQ
Red Bee BBQ,"['Barbeque', 'Salad', 'Chicken Shop']",Santa Rosa,95407,38.4282333993154,-122.740586515322,4.0,259,$,_qgg_py1GMePqzqw8SxZ8Q
Perch + Plow,"['American (New)', 'Cocktail Bars']",Santa Rosa,95404,38.440490009644,-122.713060786551,4.0,277,$$,Ls23L3nyinN0dOyOQzWvkg
el coqui,"['Puerto Rican', 'Latin American']",Santa Rosa,95401,38.4412786394158,-122.714423239231,4.0,922,$$,4oTCl2zvx0mW40mib3DYpQ
Miso Good Ramen,"['Ramen', 'Sushi Bars', 'Poke']",Santa Rosa,95401,38.44008,-122.71547,4.0,206,$$,AAqXWC6demxbruwpNlK4jg
Ca'Bianca Ristorante Italiano,"['Italian', 'Seafood']",Santa Rosa,95404,38.4411888,-122.7087784,4.5,448,$$,NUJYK6avfMdpFoTaifw-WQ
Fry Bread Shop,['American (New)'],Santa Rosa,95403,38.4418228869525,-122.73079618646001,4.0,31,$,RQHkt76VqHSXk033b-AxiQ
Noodle Palace,"['Vietnamese', 'Cambodian', 'Noodles']",Santa Rosa,95404,38.425595,-122.708801,4.0,305,$,xgw_kiIIyrVNioazypISQg
Bistro 29,"['French', 'Bars']",Santa Rosa,95401,38.441317,-122.713752,4.5,322,$$$,73H9mP4csF2aZlTKQHjhTg
Superburger,"['Burgers', 'Fast Food']",Santa Rosa,95407,38.4275436,-122.74123449999999,4.0,73,$$,eqzVu-voZMVO5xDJhU-P-w
Flower + Bone,['American (Traditional)'],Santa Rosa,95404,38.4417315,-122.71309850000002,3.5,41,$$$$,PB-UnAtWadg99biqMnItHA
China Garden,"['Chinese', 'Seafood']",Santa Rosa,95401,38.4317290479394,-122.743385825046,4.0,128,$$,EDQaBahdhed5Y25UB2_8Kw
Del Valle,['Mexican'],Santa Rosa,95407,38.42664,-122.74241,4.5,51,$$,CiFHmTd7sG2wp1VcsITf3w
Teriyaki Chicken Bowl,"['Japanese', 'Laotian']",Santa Rosa,95401,38.4332509338856,-122.742388620973,4.0,96,$,6AzIBcC9IpNAVtrBzQsEIg
Toad In the Hole Pub,"['Pubs', 'British']",Santa Rosa,95401,38.438320000000004,-122.72026000000001,4.0,255,$$,NGr4lYCXKuPfGWPgbdhS-A
D'Argenzio Winery,"['Wine Tasting Room', 'Pizza']",Santa Rosa,95401,38.449090000000005,-122.7271,4.5,104,$$,XpKISrHai4HIqz1_3z4wQQ
Page's Diner,"['Diners', 'Breakfast & Brunch']",Santa Rosa,95401,38.4455377,-122.73986770000002,4.0,215,$,JQ1C238wShY_CPSY7kvdqQ
Haku Sushi,"['Japanese', 'Sushi Bars']",Santa Rosa,95401,38.442027,-122.7168689,4.0,520,$$,h7mgnXxcCQuEHVdRTzyGww
Beer Baron Bar & Kitchen,"['American (New)', 'Bars']",Santa Rosa,95404,38.44063,-122.71311000000001,3.5,272,$$,DJQrCvPzQeFPIlmDuJ847Q
The Parish Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Cajun/Creole']",Santa Rosa,95404,38.441562775953,-122.71232005208701,4.0,152,$$,kyAhK0-S5BaiWkr2W_jjBA
Pho Vietnam,"['Vietnamese', 'Noodles', 'Soup']",Santa Rosa,95407,38.4292738,-122.74236876931101,3.5,429,$,Mtsf96g_HjXzcG59MacOig
Taqueria California,['Mexican'],Santa Rosa,95407,38.429092570382295,-122.740028248844,4.0,98,$$,zrtvRWWHNkEXvR1ajtP_Dg
Ausiello's 5th Street Grill,"['Sports Bars', 'American (Traditional)']",Santa Rosa,95404,38.4413263,-122.7142797,4.0,202,$$,CHZwkYGvp3oP0tQ3W6aEeA
Belly Left Coast Kitchen & Taproom,"['American (New)', 'Bars', 'Gastropubs']",Santa Rosa,95401,38.4401752250452,-122.714865772342,3.5,502,$$,nnIMDGGuLA1E39VRY5K1Aw
Ulia's Delicatessen,"['Delis', 'Greek', 'Sandwiches']",Santa Rosa,95401,38.440732000000004,-122.7449624,4.0,109,$,ao_v4fJBNjDHHAXlFRioCA
El Patio Mexican Restaurant,['Mexican'],Santa Rosa,95401,38.433170399999995,-122.74247609999999,4.5,193,$,JTYC-JdnztV0wE_fSnmGHw
Delicias Elenita Taco Truck,"['Mexican', 'Food Trucks']",Santa Rosa,95407,38.429546,-122.7292027,4.0,277,$,qKToICnPVrv7VzuwYzVJGw
The Jade Room,"['American (New)', 'Wine Bars', 'Waffles']",Santa Rosa,95404,38.441438,-122.71266299999999,4.5,37,NAN,Kua3cEJtAOEYQuJVqnlLYQ
O! Sushi,"['Japanese', 'Sushi Bars']",Santa Rosa,95407,38.430909842276705,-122.72645302576099,4.0,244,$$,NARlNp9mbEmRPSIKEUxHsA
La Rosa Tequileria & Grille,"['Mexican', 'Venues & Event Spaces']",Santa Rosa,95401,38.43995,-122.71467,4.0,616,$$,9VmkJ7mko8J4i3akoxoOUw
Bella's,"['Burgers', 'Salad', 'American (New)']",Santa Rosa,95407,38.427170000000004,-122.73773,5.0,2,NAN,60cscRLSE6OLpttHu9VIkg
La Gare French Restaurant,"['French', 'Wine Bars']",Santa Rosa,95401,38.43707,-122.72004,4.0,333,$$$,mJDB9CUkjSjVFtx2s61oQQ
La Chaparrita Taqueria y Pupuseria,"['Mexican', 'Salvadoran']",Santa Rosa,95401,38.44555,-122.75201000000001,5.0,5,NAN,5a9zOT0675sXUp0gQRUFdw
Pho Crazy,"['Vietnamese', 'Noodles', 'Beer Bar']",Santa Rosa,95401,38.43363,-122.72703,4.0,150,$$,beKLMNVXl_-ob9jLrpsmOA
Kafal Restaurant,"['Himalayan/Nepalese', 'Indian', 'Vegan']",Santa Rosa,95401,38.441801700000006,-122.716356,4.0,320,$$,LI_djOm13a-z0u13MR_-jQ
El Roys Mexican Grill,"['Mexican', 'Food Trucks']",Santa Rosa,95407,38.429509367913205,-122.72846316373501,4.5,125,$,JOpkIrPo9dGKQs01SsNRyQ
Criminal Baking Co & Noshery,"['Bakeries', 'Cafes', 'Cooking Classes']",Santa Rosa,95401,38.440628000000004,-122.724452,4.5,288,$$,CUamVAIboGB0bazpu8CKSg
Ting Hau Restaurant,['Chinese'],Santa Rosa,95404,38.4415718,-122.7118663,4.0,196,$$,OUTzCbOKP-Ko_yw_haXuwA
Dierk's Parkside Cafe,"['Breakfast & Brunch', 'American (Traditional)']",Santa Rosa,95404,38.434441299999996,-122.7117182,4.0,801,$$,xqqp4gQK6Yq5wplI3xaSMA
Ohana Hawaiian BBQ,['Hawaiian'],Santa Rosa,95407,38.4175925718324,-122.712229846156,3.5,164,$,e2iXRyxCSSD0cwKZMDTw5w
La Fondita,['Mexican'],Santa Rosa,95407,38.42942,-122.72915,4.0,125,$,AKc-eT4uguN0BU85LEj-mg
Union Hotel Pizza & Pasta,['Pizza'],Santa Rosa,95401,38.4455425,-122.73968020000001,3.0,82,$$,GItlEWVDDd5k4o3-IeVoVg
Remy's Bar & Grill,"['Lounges', 'American (New)']",Santa Rosa,95401,38.4412578937267,-122.744906544685,3.5,100,$$,ruxnpeqDwSbhvh61e6vCYQ
Khoom Lanna,"['Thai', 'Vegetarian']",Santa Rosa,95404,38.437670000000004,-122.72049750000001,4.0,301,$$,Au3YVu2Cm2ov54QDdv-wJw
Wingstop,['Chicken Wings'],Santa Rosa,95407,38.427593,-122.74093500000001,2.0,245,$$,FPSuKp8i_skPL3j31WChZw
Mary's Pizza Shack,"['Pizza', 'Italian']",Santa Rosa,95404,38.4408652,-122.71345520000001,3.0,246,$$,GpCpfT2gfo3YPCS0y6XYtg
Chick-fil-A,['Fast Food'],Santa Rosa,95401,38.454149,-122.717122,3.5,159,$,k_bXRD7nggon0j8v1saRoQ
Solorio's Mexican Restaurant,['Mexican'],Santa Rosa,95407,38.429109999999994,-122.74258,4.5,10,NAN,ntm87COW-6Q-OC_gNOA3TQ
Sunny's BoBa & More,"['Coffee & Tea', 'Bubble Tea', 'Cafes']",Santa Rosa,95401,38.4400980681975,-122.71479514261499,4.5,164,$,sjWk-Os6AVehgyOrOV8l2Q
Fu Zhou Super Buffet,"['Chinese', 'Buffets']",Santa Rosa,95401,38.4417222,-122.7147946,2.5,131,$$,I73Ojrz96XW7a7eT6DQrHg
Brew,"['Cafes', 'Pubs', 'Breakfast & Brunch']",Santa Rosa,95401,38.443309899999996,-122.71805,4.5,258,$,7y75XeTV5-EvFF5E36-7Vw
Carlos'country Kitchen,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",Santa Rosa,95401,38.445576700000004,-122.729601393254,4.0,234,$$,VIgIN3MQqiWejSXdeslzkQ
Joey's Original Pizza,['Pizza'],Santa Rosa,95401,38.446423700000004,-122.7179321,3.5,240,$$,-_w-WhNPU8i3cxeP_sKddQ
The Tipsy Taco & Cantina,"['Tacos', 'Cocktail Bars']",Santa Rosa,95401,38.44236,-122.71591000000001,3.5,112,$$,OmDVavncyyXcGvXArNxbUg
Tacos Al Carbon,['Mexican'],Santa Rosa,95407,38.4296999217957,-122.72635390333099,3.5,15,NAN,H3TjWHIewy2PHJiJ8ibhIg
Tamales Mana,['Mexican'],Santa Rosa,95404,38.427199990411,-122.709973414942,4.5,29,NAN,9kVdo9cORno44vaeAsmlcw
Sam's For Play Cafe & Catering,"['Diners', 'American (Traditional)', 'Caterers']",Santa Rosa,95407,38.42892,-122.73141399999999,4.0,133,$,Pr_6FSHWAkk8WI-OlNk4ZA
La Vera Pizza,"['Italian', 'Pizza']",Santa Rosa,95404,38.441086,-122.71333700000001,4.0,238,$$,5yg_PYFgczfPnPEfdK21vQ
Aguila Real Mexican Food,"['Mexican', 'Food Trucks']",Santa Rosa,95401,38.442909651955205,-122.728907838464,4.0,14,NAN,3hyEifTGcVD4TjwOSN4PWw
Go Go Wok,['Chinese'],Santa Rosa,95401,38.45136,-122.75251000000002,3.5,114,$,IVMrNOk8iswAigxKhqaelg
Paradise Sushi & Grill,['Sushi Bars'],Santa Rosa,95401,38.4377255252476,-122.720141373575,3.5,140,$$,XaWizvLWDvD8nPwPYL9ELg
Tex Wasabi's,['Sushi Bars'],Santa Rosa,95401,38.4400748,-122.71520679999999,3.0,699,$$,RBgZjRFqHolkkdTwxv5XHA
China Star,['Chinese'],Santa Rosa,95401,38.4455528259277,-122.75201416015601,3.5,102,$$,b4n6diONcolJAb8KyaiIKA
Jack & Tony's Restaurant & Whisky Bar,"['American (New)', 'Desserts', 'Cocktail Bars']",Santa Rosa,95401,38.437775,-122.72026000000001,3.5,390,$$,NtdBLDJjcajqB3unwK0CeQ
Railroad Stop Bar & Kitchen,"['Breakfast & Brunch', 'American (New)', 'Bars']",Santa Rosa,95401,38.435809899999995,-122.71886,3.5,138,$$,7qLwEN7bnLf4IrY_gJ9BYQ
